65	30.616	67	30.621
78	45.728	226	45.727
79	45.992	235	45.991
56	45.812	226	45.727
56	49.213	259	49.214
225	30.936	226	30.837
259	53.428	267	53.418
267	49.229	29	49.218
263	59.930	262	59.870
264	59.930	259	59.870
259	59.830	262	59.770
262	59.730	259	59.670
262	59.630	263	59.570
259	59.630	264	59.570
29	46.052	235	45.991
23	1.630	21	1.482
17	1.586	237	1.587
11	2.385	238	2.386
